,exp2_1_DAY1_tube,exp2_1_DAY15_tube,exp2_1_DAY57_tube,exp2_10_DAY1_tube,exp2_10_DAY15_tube,exp2_10_DAY57_tube,exp2_11_DAY1_tube,exp2_11_DAY15_tube,exp2_11_DAY57_tube,exp2_12_DAY1_tube,exp2_12_DAY15_tube,exp2_12_DAY57_tube,exp2_13_DAY1_tube,exp2_13_DAY15_tube,exp2_13_DAY57_tube,exp2_14_DAY1_tube,exp2_14_DAY15_tube,exp2_14_DAY57_tube,exp2_15_DAY1_tube,exp2_15_DAY15_tube,exp2_15_DAY57_tube,exp2_16_DAY1_tube,exp2_16_DAY15_tube,exp2_16_DAY57_tube,exp2_17_DAY1_tube,exp2_17_DAY15_tube,exp2_17_DAY57_tube,exp2_18_DAY1_tube,exp2_18_DAY15_tube,exp2_18_DAY57_tube,exp2_19_DAY1_tube,exp2_19_DAY15_tube,exp2_19_DAY57_tube,exp2_2_DAY1_tube,exp2_2_DAY15_tube,exp2_2_DAY57_tube,exp2_20_DAY1_tube,exp2_20_DAY15_tube,exp2_20_DAY57_tube,exp2_21_DAY1_tube,exp2_21_DAY15_tube,exp2_21_DAY57_tube,exp2_22_DAY1_tube,exp2_22_DAY15_tube,exp2_22_DAY57_tube,exp2_23_DAY1_tube,exp2_23_DAY15_tube,exp2_23_DAY57_tube,exp2_24_DAY1_tube,exp2_24_DAY15_tube,exp2_24_DAY57_tube,exp2_25_DAY1_tube,exp2_25_DAY15_tube,exp2_25_DAY57_tube,exp2_26_DAY1_tube,exp2_26_DAY15_tube,exp2_26_DAY57_tube,exp2_27_DAY1_tube,exp2_27_DAY15_tube,exp2_27_DAY57_tube,exp2_28_DAY1_tube,exp2_28_DAY15_tube,exp2_28_DAY57_tube,exp2_29_DAY1_tube,exp2_29_DAY15_tube,exp2_29_DAY57_tube,exp2_3_DAY1_tube,exp2_3_DAY15_tube,exp2_3_DAY57_tube,exp2_30_DAY1_tube,exp2_30_DAY15_tube,exp2_30_DAY57_tube,exp2_31_DAY1_tube,exp2_31_DAY15_tube,exp2_31_DAY57_tube,exp2_32_DAY1_tube,exp2_32_DAY15_tube,exp2_32_DAY57_tube,exp2_4_DAY1_tube,exp2_4_DAY15_tube,exp2_4_DAY57_tube,exp2_5_DAY1_tube,exp2_5_DAY15_tube,exp2_5_DAY57_tube,exp2_6_DAY1_tube,exp2_6_DAY15_tube,exp2_6_DAY57_tube,exp2_7_DAY1_tube,exp2_7_DAY15_tube,exp2_7_DAY57_tube,exp2_8_DAY1_tube,exp2_8_DAY15_tube,exp2_8_DAY57_tube,exp2_81_DAY1_tube,exp2_81_DAY15_tube,exp2_81_DAY57_tube,exp2_82_DAY1_tube,exp2_82_DAY15_tube,exp2_82_DAY57_tube,exp2_83_DAY1_tube,exp2_83_DAY15_tube,exp2_83_DAY57_tube,exp2_84_DAY1_tube,exp2_84_DAY15_tube,exp2_84_DAY57_tube,exp2_85_DAY1_tube,exp2_85_DAY15_tube,exp2_85_DAY57_tube,exp2_86_DAY1_tube,exp2_86_DAY15_tube,exp2_86_DAY57_tube,exp2_87_DAY1_tube,exp2_87_DAY15_tube,exp2_87_DAY57_tube,exp2_88_DAY1_tube,exp2_88_DAY15_tube,exp2_88_DAY57_tube,exp2_89_DAY1_tube,exp2_89_DAY15_tube,exp2_89_DAY57_tube,exp2_9_DAY1_tube,exp2_9_DAY15_tube,exp2_9_DAY57_tube,exp2_90_DAY1_tube,exp2_90_DAY15_tube,exp2_90_DAY57_tube,exp2_91_DAY1_tube,exp2_91_DAY15_tube,exp2_91_DAY57_tube,exp2_92_DAY1_tube,exp2_92_DAY15_tube,exp2_92_DAY57_tube,exp2_93_DAY1_tube,exp2_93_DAY15_tube,exp2_93_DAY57_tube,exp2_94_DAY1_tube,exp2_94_DAY15_tube,exp2_94_DAY57_tube,exp2_95_DAY1_tube,exp2_95_DAY15_tube,exp2_95_DAY57_tube,exp2_96_DAY1_tube,exp2_96_DAY15_tube,exp2_96_DAY57_tube,exp2_MIX_GROUP1,exp2_MIX_GROUP2,exp2_MIX_GROUP3,exp2_MIX_GROUP4
exp2_28_DAY1_tube,-0.601797975347555,-0.992337722442827,0.58963921645219,-0.96614251382687,-0.928013219189817,-0.403331320941608,-0.375256067020894,-0.812374083590681,0.245069890754908,-1.06418548756047,-0.82319624546334,-0.608732288014779,-0.737564587436903,-0.600924771573457,-0.748652579498449,-0.234503733806813,-0.625970462438001,0.555639392291415,-0.648287696880285,-0.618687741515602,-0.0332131819132543,0.184313386307342,-0.581334015105099,0.25607705842971,-0.223237393404877,-0.539172145764038,-0.530320046172209,-0.766682416974275,-0.434986175918488,-0.64725194299663,-0.987477858521938,-0.564800517735867,-0.49266878417176,-0.573291366204013,-1.09185633354336,0.643106299287629,0.0596021286219636,-0.638885075620888,-0.59490588070659,-0.698076914555472,0.0348821739889874,-0.620552345200665,0.064170242338743,-0.0763621953834125,-0.594072403299429,0.608144432322913,-0.539236222839079,-0.583933377389231,0.158039275322412,-0.168990237260113,-0.576069447305331,-1.36816221925952,-0.459976924666392,-0.711469120920254,-1.18888372181964,-0.513715576978442,-0.689986739676272,-1.40819589581863,-0.673730246653849,-0.730930732165913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp2_28_DAY15_tube,-1.22856873730772,-1.72892547479523,0.931205288143357,-0.805248652388049,-1.78089798039632,-0.550796518337059,-1.26435392789545,-1.52995462927195,0.384681757298006,-1.43333863700087,-1.74228279877266,-0.443798205755242,-1.56158229333474,-1.67718458776839,-0.994239685662879,-0.816780328744458,-1.67832433273531,0.158374298109167,-1.31111816305435,-1.56027602869836,-1.35506345924529,-0.836762038402241,-1.60723286470806,-1.28088065389464,-0.2066199828001,-0.51791457783224,0.39572710502179,-0.194494303452655,-1.02528599005414,1.33425693876884,-0.135060119131361,-0.390752101276279,1.38232357160014,-0.797852891969854,-1.54360703311664,-0.327296344826458,0.378332183786861,-1.14278720656862,-0.133808762933709,-0.908911545757118,-0.930236070460402,-0.245707319953003,-0.563543364902155,-0.938505228046319,-0.790967738451281,-0.856638244780678,-0.233628214748316,0.729209162417574,-0.213840023907155,-0.771011355892479,-0.884137752222817,0.404089925508159,-1.1921463760831,0.825851760409332,0.257117363682685,0.94997054349565,-1.0573215851838,0.232572100509848,-1.1407338575374,0.946826776516676,-0.628009250629914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp2_28_DAY57_tube,-0.957196878114568,-1.32438501089277,1.33861173068844,-0.736271208611469,-1.12480311797769,-0.417784713921825,-0.428743481334764,-0.921065719250346,1.10962749980856,-0.985721926788932,-1.15154691403543,-0.285863050782542,-1.10983522799028,-1.204178231492,-0.950325660702932,-0.780714083153506,-0.95521396630711,0.25168508979189,-0.482027503741795,-1.15728557383837,-0.957129960135492,-0.781813654415803,-1.15725380259569,-1.07053878794206,0.542996032555383,0.474812796563341,-0.953633151236372,0.570320230871258,0.86030663912117,-0.390024916776378,0.575551267169148,0.853955288274343,-0.398568703090243,-0.740134638567474,-0.964714369087309,-0.439603974248108,0.473153520472736,-0.0428956784192349,-1.1563667590326,-0.79372908432768,0.27891599972191,0.76868033099849,-0.50225794490139,0.323200422460771,0.663547133202079,-0.699596642761114,0.659284457615133,0.278539726350399,0.533178161295556,0.913408108801793,0.496611214282854,0.530828601745556,0.874782831515739,-0.815103633069504,0.485451680822782,0.825941998310369,0.40208238624072,0.456310908701881,0.926766347517463,-0.594630523053917,-0.452357243985474,0.796926528948379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp2_29_DAY1_tube,0.549425538608386,-0.872994613866345,0.82579556232453,-0.349242250806089,-0.826421490089122,-0.261925965981742,0.28907224374426,-0.730585049874682,0.491241632548588,-0.745826565131947,-0.721079946800849,-0.543640147830587,-0.647919063730649,-0.471472450146155,-0.710117841528547,0.273434062229674,-0.515325697656701,0.68625390020955,0.410124142512955,-0.414994345782365,0.101060337481014,0.896229477331902,-0.480676081700506,0.346498026240793,-1.26500766215603,-0.404184254649866,-0.496492441797046,-0.478997690842769,-0.258853230723592,-0.674317982394555,-1.51363421388667,-0.416499412255904,-0.497421761833743,-0.123776722132781,-0.991905886967633,0.6437281113338,-1.39153269091981,-0.516982971303091,-0.566812346932962,-0.57803854673066,0.583297383687214,-0.589349900296444,-0.571468693621102,0.453511953221519,-0.568209436869045,-0.930795858697958,-0.396514210074797,-0.59093025206408,-0.43418517055909,0.521186010284011,-0.555934221651621,-0.454818795000336,-0.331287520223117,-0.709724738869377,-0.521576996135289,-0.374086483722011,-0.657999424768944,-0.375634645790176,-0.536808924879529,-0.711894256854599,-0.826753842730103,-0.49912600659492,-0.449223166592605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp2_29_DAY15_tube,-1.31096861379377,-1.0725177653245,0.261622734311508,-0.795420149512769,-1.19409217778159,-0.281106344309701,-0.564721316795181,-0.98251163161541,-0.0106948906801556,-1.37952939097741,-1.09365705783896,-0.421604623305897,-1.38411222454866,-1.04337556282169,-1.02200948454678,-0.783867252363498,-1.20015610396332,0.0368207752250065,-0.596420290534525,-1.02034873250556,-1.56088054385175,-0.773365069417458,-0.972407211794775,-1.18886190623199,-0.0871925829989378,-0.736470205783018,-0.155928169790258,-0.0588268580820209,-1.17499326681459,0.846363491660416,-0.00243354652293521,-1.05682078079528,1.06631064912148,-0.753158151710254,-0.894545439365884,-0.586599391318313,0.561824489643922,-1.33660739630297,-0.410191265413126,-0.90390935149357,-0.723111342871821,-0.638518725157133,-0.29552666766156,1.54528591998248,-0.972639539273386,-0.834042810046518,-0.182151281394248,0.120563897348704,-0.0924408096567284,-0.762207270631446,-1.03300433197776,0.637783942070884,-0.910466346068492,0.420789852159048,0.543680646515516,-0.483593094349131,-1.09175739631288,0.533636065140928,-0.341404777757321,0.586668063557703,-0.43957003275813,-0.995954259874062,0.274349600453166,-0.221205598018871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp2_29_DAY57_tube,-1.29145941459491,-0.905415574645135,1.53091103317383,-0.739205765293097,-1.5108143365521,-0.226057528851549,-0.830375655337345,-1.48133763769373,0.864639846638194,-1.42179911132841,-1.50129352385208,-1.27154125039964,-1.62007581938114,-1.48415214783104,-1.08466356893021,-0.795331991737137,-1.2430077012225,0.0339465355192038,-0.875896683374792,-1.40595296877115,-1.15401718811083,-0.775019688396268,-1.36628293474246,-1.12089744989246,0.246292082946138,-1.21771524369065,1.24181738057457,0.298701112253986,-0.575608254555173,0.967895626211097,0.310102416902263,-0.915008666241904,1.09699956607831,-0.725219559512379,-1.49677217598455,-0.589134476917402,0.300549519542583,-1.46959561455129,0.927511475152995,-0.827763091961344,-0.443553359810532,0.561223276349551,-0.587600752624194,-1.56788321211108,-0.810257872417471,-0.740493878887533,-1.4073119627437,-0.546860158644584,0.289412080080762,-0.847665608284621,-0.785073488107533,0.358945277267185,-0.952241382972717,0.457088021880691,0.300429406425599,-1.48299346126949,-0.192885635730269,0.296252609193007,-0.872580906162209,1.26489651866976,-0.563946764984014,-0.922030418462572,1.07835992284406,-0.536613504635672,-1.19713730418508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp2_3_DAY1_tube,0.616923312601541,-0.50198357185014,-0.255049427522599,-0.70009577651491,-0.0764261151047105,0.343661081528529,0.432956333399873,0.0915931149822215,-0.527034932080715,-0.610471298836043,0.130595304240366,-0.426069173628574,-0.600132944748515,0.500396116928279,-0.344348364075778,0.113735305890675,0.438313822315412,0.738275881508714,0.745284742342772,0.38071948020988,0.738261150727469,0.780651585331486,0.49125003424445,0.703459040233183,-1.08873663911959,0.159077366698157,0.137973526632996,-0.907150377049366,0.247838571994947,-0.55891932069333,-1.11696982325757,0.146745537540756,-0.156367820335954,0.739611875251639,-1.11680642699776,0.745251098816792,-1.76920264357084,-0.0695889700523013,-0.130072231769558,-1.13798183903245,0.689117601021646,-0.292787365825804,-0.677743756017275,0.593510797154807,-0.187307884685406,-0.813632929226226,0.235361370105056,-0.264128325036627,-0.58283690061398,0.703305677310126,-0.0217763759957336,-0.318811019364529,0.288534449306441,-0.657881318744788,-0.444269866307461,0.379635514128603,-0.603678225667847,-0.547473267286027,0.284854229727585,-0.624840245772994,-0.918653295509832,0.0895236889905176,0.208574052961744,-1.76305689753657,0.566252099111173,0.0457256588042493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp2_3_DAY15_tube,-1.25151917861577,-0.831331935093272,0.467652232644458,-1.00765589374636,-1.24695954213194,-0.509459767239589,-0.341995519748985,0.554517615785454,-0.330515669127856,-1.01596304475915,-0.752308959165891,-0.595935295196706,-1.07774505815153,-0.114919185089375,-0.624529980481563,-0.620428984848237,-0.901604770438563,-0.6014310470003,-0.410631390819168,0.143956441417859,-1.22887429979153,-0.938351467877683,-0.734712627385511,-1.57241569644984,-0.722332358109521,-1.20265066169625,0.290707089511239,-0.715003064659278,-1.25464407719677,-0.211955620170455,-0.627396741960223,-1.32786870682867,0.114112936754444,-0.639190101094195,-0.40972201579309,-0.372013627560369,-0.542590216942693,-1.51971480991387,-0.0537158306190157,-0.816193555246145,-0.951543177372076,-0.613709520725281,-0.857201017096575,-0.894155864162366,-1.0579544459459,-1.03137689461952,-0.922324770684844,0.107514432608363,-0.758584990062163,-0.876716894260327,-0.71761602878202,-0.700559662391325,-1.4547289285226,-0.851240148734495,-0.563613700013265,-1.33467711917131,-1.28505900633666,-0.735719096234234,-1.19729419043269,-0.268709637768834,-0.914505815499523,-1.51796984915665,-0.805419026365981,-0.859590239193484,-0.920943494308817,-1.31050608472058,0.170786017482747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp2_3_DAY57_tube,0.812721727200035,1.40299728252256,0.431891681842887,0.651897320311125,0.817194087513563,1.35445572724339,0.630234959332059,0.803330325331246,-0.854615644963596,0.849468893490376,0.564156064455404,-1.48659342546739,0.777899870236094,0.80357330189613,0.713740892325554,0.567724923568361,0.920307998214869,0.219089950871653,0.605614577188088,0.902194647890077,0.152317775925073,0.780995465577798,0.943761747200394,0.621925044229394,0.807108414178367,0.487135027253445,0.446389909484087,0.853755370651478,0.338904195369865,-0.0560287501961345,0.452602393621656,0.0113071953825849,0.179333000190526,0.897184556065078,1.64290264376583,0.200720445318636,0.328837584718092,0.148208350601851,0.475120770782144,-0.112537968729648,-0.440954839893857,-0.0242895459741727,0.498879210533032,-0.539777349267207,-0.0514333702971037,0.11504562783328,-0.152274071740373,-0.165310214124527,0.577955731508562,-0.30781492322404,-0.28300320603456,0.783729813486577,0.032871264717126,-0.0726217192081574,0.692436074842607,0.00117125487004005,0.172771225718434,0.747134632649418,-0.028077227810377,-0.240246262604696,0.752067281851928,-0.0320722162386076,-0.232669679018414,0.748893088366695,0.343101908868449,-0.461260418600479,1.00128565177432,1.32113101499019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp2_30_DAY1_tube,-0.349858883764566,-0.943847648377263,0.776858786656365,-0.960149053536537,-0.86869688463129,-0.26090253676998,-0.382450928156941,-0.778156606363861,0.516203819374478,-1.00097394190893,-0.780840659188175,-0.382593323384694,-0.824932183655131,-0.598621479481272,-0.842949795645726,-0.148646905840053,-0.600431007708767,0.59457370927405,-0.6303130731556,-0.54813379419172,0.0163628598870481,0.133325225934026,-0.558875304889114,-0.0194604948884263,-0.0271103540513605,-0.567611693088568,-0.502867446525964,-0.114026953730164,-0.436427510981763,-0.642070212594134,-1.39724795851801,-0.590210764556011,-0.493128331036936,-0.718889600675146,-1.02956320721552,0.644236636449851,0.22669805020771,-0.635583311526637,-0.594696203124891,-0.526926896086566,0.0636618563005436,-0.582150506307231,-0.369926269010761,-0.0546203634066756,-0.584867027068093,-0.426941237104991,-0.561748235257668,-0.557933894945803,0.0843779036507644,-0.166967540209782,-0.558677836138256,-1.38294486417093,-0.460276915719784,-0.686865713919217,-1.18592923846136,-0.530020848277948,-0.688409132364082,-1.05888338725209,-0.641707520019085,-0.675197747318018,-0.860725671120695,-0.623481214210003,-0.44020148019102,-0.555705417946225,-0.403752049598701,-0.559661289131386,-0.917197150084292,-0.896775343112968,0.834826013711638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp2_30_DAY15_tube,-1.34151742631458,-1.09344364691457,-0.145695219644986,-1.54904621414181,-1.14377842633528,-0.177355329062081,-1.44606775382306,-1.01133496170679,-0.302264131660319,-1.42334301497119,-1.06523219333158,-0.659605809297753,-1.48885298945992,-0.992472439770694,-1.09699719922485,-1.13804506478666,-1.1354804634938,-1.01236207651355,-1.49750360899729,-0.962323574922649,-1.47449363096895,-1.46859576792789,-0.942073242605437,-1.07218186198248,0.174750141086204,-0.624510428670534,-0.0015445546190549,0.206917359666914,-1.06175479174291,1.04646573778969,0.272689655914696,-0.838806706442599,1.31683047477242,-1.47526267329163,-0.910428820293068,-0.451427223738599,0.615108679156189,-1.29141935758058,-0.242420185953191,-0.626321836588209,-0.554065357377548,-0.425417205043865,0.50865693854732,0.657787856719782,-0.770301303922373,-0.657803118458836,0.0104920182119088,0.430152334806761,0.168776008365564,-0.507259043468745,-0.852379188599678,0.675313662092454,-0.911761063545698,0.705182861398778,0.597680381278915,-0.341274152185254,-1.08592727591096,0.60732412932372,-0.212172642978651,0.852069254161058,0.15423342614604,-0.910192967814595,0.58719040729265,0.596135445024471,0.369530294879328,-1.02886462637312,0.623687205114,-0.950662572581391,-0.498764844888026,0.206886560463061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp2_30_DAY57_tube,-1.44822787305081,-1.43885918272323,0.686391025128617,-0.745759129128863,-1.5505407224836,-0.175202467212819,-1.12716947317506,-1.27830696065925,-0.304726632234723,-1.52270159713123,-1.59867286163482,-0.775048687077048,-1.54546521128194,-1.57045684611198,-1.44378426337218,-0.794427018239115,-1.44697100788498,-1.14822189642832,-1.17672761901791,-1.52599972535119,-1.30794041086492,-0.787959934408302,-1.5124349402795,-1.2141814459556,0.185715721227207,-0.479674489796316,1.60365536421146,0.189391838054883,-0.789501146915616,1.79384026346344,0.230729271699591,-0.96693183820721,1.723689418007,-0.74405153319514,-1.31206944036488,-0.731221230693686,0.24039992064687,-1.10068430476147,1.23260360298946,-0.825043313244948,-0.790584576001801,1.09162023477411,-0.605339513197383,-1.22803105049333,1.19677647519878,-0.74710177102097,-0.713810770420694,1.54446459959733,0.16273612057809,-1.04517251232102,-0.342272686504342,0.23401633884264,-0.862544565752463,1.42775497988657,0.188902894594964,-0.40420678087232,1.47125338852517,0.181903783178951,-0.98034539227237,1.30561521392154,-0.577923926303501,-0.781933700206668,1.48467941937216,-0.552488237917596,-1.26552645551713,1.62924107125902,0.0096612221633829,-1.20534384792519,-0.37296629261039,-0.550387896766027,-1.19527625634547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp2_31_DAY1_tube,-0.168579356689647,-0.952318876192319,0.776110810194765,-0.95741693369778,-0.857506261896735,-0.294900129051708,-0.121982753393,-0.75688988106784,0.448880607317155,-1.21189962730816,-0.781457748442767,-0.677290590594202,-0.832954573661123,-0.555099905910426,-0.696939836296654,-0.146146332658036,-0.560270973060217,0.625334942521905,-0.610046509592446,-0.502093974679393,-0.0312864894263366,0.0528470126824319,-0.539052942566242,0.30744854960734,-0.3700260203696,-0.583504516888848,-0.536611284079269,-0.0577127280576829,-0.482696127295643,-0.671966820980428,-1.26111343112692,-0.610546705475287,-0.504471495631459,-0.342127325457174,-1.02406981163243,0.629805903519517,0.360452204232429,-0.680049389306058,-0.601141886048058,-0.53244541336677,-0.0109902528436364,-0.633299011773638,-0.564007655710763,-0.105846284273897,-0.607203176443231,-0.503097598399246,-0.576240379136675,-0.601501426467109,-0.651267700154326,-0.208001961874484,-0.601500257576534,-1.11694376035542,-0.509401237791465,-0.733205230399966,-0.720803346822357,-0.554864413073247,-0.694933821285337,-0.84151128849085,-0.70740076986707,-0.748149231125218,0.216365110504157,-0.665881773505887,-0.474387130251745,-0.362982673126763,-0.475860571787427,-0.586996219383048,-0.678223856061157,-0.909973185932047,0.77880629794441,0.177168238815276,0.123055848216805,-0.604772467323615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp2_31_DAY15_tube,-1.21789999312191,-0.975563634084661,-0.382357127201815,-1.45795056944561,-1.10605837145222,-0.259179755828257,-1.28071575493797,-0.996055748399128,-0.242816826805687,-1.31522353478496,-0.995593846339098,-0.601259506740747,-1.29144514660524,-0.963268445947479,-0.945341303687752,-0.891278329975161,-1.08192950532726,-0.441394994032271,-1.29501755141318,-0.920028306772763,-1.42967078614276,-1.31724250580878,-0.878630499185029,-1.05701686222311,0.0446336133099563,-0.732459756410864,-0.0898616356121844,0.0755260232756413,-1.17499326681459,0.95172697963817,0.137857524835836,-1.08254835661742,1.19182943354056,-1.32340806628562,-0.907218552317042,-0.228864456869175,0.623728532565774,-1.33660739630297,-0.349871028910208,-0.639034585547535,-0.766987500113463,-0.542957954743278,0.444749692444271,1.54528591998248,-0.890004012629766,-0.642566668474003,-0.182151281394248,0.279157119832209,0.0400542081076161,-0.762207270631446,-0.990368294527387,0.693520605067061,-0.918507200894783,0.577955344418613,0.606360586001732,-0.483593094349131,-1.16994109108186,0.599511465129165,-0.327197420686905,0.737403824334342,-0.0090244434868359,-0.995954259874062,0.441046293004373,0.532091075685844,NA,-1.1563133549887,0.628102063660255,-0.920943494308817,-0.350705525272232,0.022573924062043,0.369530294879328,-1.30800819127398,-0.0392419395640525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
